! note: initial lines of file can contain comments
!
            52 -- model for mesa/star, with angular velocities (omega), with convection velocities (conv_vel). cgs units. lnd=ln(density), lnT=ln(temperature), lnR=ln(radius), L=luminosity, dq=fraction of total mstar in cell; remaining cols are mass fractions.

                          M/Msun      5.3506842667144049D+01
                    model_number                            2908
                        star_age      5.0480109868242461D+06
                       initial_z      2.1789999999999999D-03
                        n_shells                            2375
                        net_name   'basic2.net'
                         species                              10

                lnd                        lnT                        lnR                          L                         dq                      omega                   conv_vel                   h1                         he3                        he4                        c12                        n14                        o16                        ne20                       mg24                       ca40                       fe56     
 2063     4.3230186813752284D+00     1.8553337835914419D+01     2.4250195128204090D+01     1.6024947906670492D+39     7.5022157449918589D-04     9.8495606916661735D-06     1.8456520784854486D+04     2.0496570353240315D-96     1.0003482494204531D-99     9.9758470878917560D-01     1.6248560569722718D-04     6.7902688634157195D-04     1.6504510492194310D-05     9.5631361282470788D-04     9.4403532784480912D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2064     4.3277588542854550D+00     1.8555123959488316D+01     2.4248048166072351D+01     1.5999446383559043D+39     7.5022157449918589D-04     9.8495607061568524D-06     1.8651630138604254D+04     2.0496608554746815D-96     1.0003482501414568D-99     9.9758470875085887D-01     1.6248562111205188D-04     6.7902683290895966D-04     1.6504510494211867D-05     9.5631368915701102D-04     9.4403532784480912D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2065     4.3324894489054806D+00     1.8556906317495538D+01     2.4245897537651934D+01     1.5973896446409645D+39     7.5022157449918589D-04     9.8495607204111959D-06     1.8842994804399854D+04     2.0496647900466995D-96     1.0003482508251075D-99     9.9758470871187796D-01     1.6248563679452012D-04     6.7902677855047599D-04     1.6504510496264488D-05     9.5631376681198769D-04     9.4403532784480912D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2066     4.3372105431738212D+00     1.8558684942519928D+01     2.4243743192188400D+01     1.5948298165748013D+39     7.5022157449918589D-04     9.8495607344374622D-06     1.9030805236010877D+04     2.0496688402377323D-96     1.0003482514750023D-99     9.9758470867224264D-01     1.6248565274052372D-04     6.7902672328031741D-04     1.6504510498351637D-05     9.5631384576935705D-04     9.4403532784480912D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2067     4.3419203091763600D+00     1.8560459145939681D+01     2.4241585078524203D+01     1.5922651710455395D+39     7.4961155121045504D-04     9.8495607482433751D-06     1.9215230222838794D+04     2.0496730055964471D-96     1.0003482520939357D-99     9.9758470863197921D-01     1.6248566893953624D-04     6.7902666713492809D-04     1.6504510500471916D-05     9.5631392597705620D-04     9.4403532784480930D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2068     4.3466188030256294D+00     1.8562228964557704D+01     2.4239424904589750D+01     1.5896978272554145D+39     7.4961155121056606D-04     9.8495607618252485D-06     1.9396296710832698D+04     2.0496772872138571D-96     1.0003482526845208D-99     9.9758470859109813D-01     1.6248568538735232D-04     6.7902661012884300D-04     1.6504510502624782D-05     9.5631400741432059D-04     9.4403532784480930D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2069     4.3513080182194068D+00     1.8563995152471690D+01     2.4237260865199075D+01     1.5871257422099313D+39     7.4961155121056606D-04     9.8495607752012244D-06     1.9574309748473652D+04     2.0496816881060406D-96     1.0003482532491614D-99     9.9758470854959195D-01     1.6248570208692266D-04     6.7902655225179922D-04     1.6504510504810618D-05     9.5631409009581176D-04     9.4403532784480947D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2070     4.3559880131737784D+00     1.8565757741316570D+01     2.4235092908009567D+01     1.5845489701929896D+39     7.4961155121056606D-04     9.8495607883777349D-06     1.9749406553441119D+04     2.0496862096371097D-96     1.0003482537896628D-99     9.9758470850746938D-01     1.6248571903475054D-04     6.7902649351588184D-04     1.6504510507028959D-05     9.5631417400426510D-04     9.4403532784480947D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2071     4.3606574999760336D+00     1.8567516254452847D+01     2.4232920980203793D+01     1.5819675808672162D+39     7.4917813360975076D-04     9.8495608013608517D-06     1.9921717671443200D+04     2.0496908518698959D-96     1.0003482543073911D-99     9.9758470846475102D-01     1.6248573622250079D-04     6.7902643394994610D-04     1.6504510509278718D-05     9.5631425909845884D-04     9.4403532784480965D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2072     4.3653165158185300D+00     1.8569270726312989D+01     2.4230746287769200D+01     1.5793831572780689D+39     7.4917813360963974D-04     9.8495608141489743D-06     2.0091280572675307D+04     2.0496956161042594D-96     1.0003482548036497D-99     9.9758470842144593D-01     1.6248575364664432D-04     6.7902637356619086D-04     1.6504510511559424D-05     9.5631434536096655D-04     9.4403532784480965D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2073     4.3699664604438357D+00     1.8571021696880841D+01     2.4228567522318220D+01     1.5767943132598474D+39     7.4917813360963974D-04     9.8495608267550913D-06     2.0258313919808075D+04     2.0497005051624346D-96     1.0003482552796723D-99     9.9758470837754913D-01     1.6248577130902166D-04     6.7902631235820871D-04     1.6504510513871313D-05     9.5631443280094092D-04     9.4403532784480965D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2074     4.3746073662834517D+00     1.8572769196998033D+01     2.4226384629571064D+01     1.5742011741216748D+39     7.4917813360963974D-04     9.8495608391843330D-06     2.0422923663826599D+04     2.0497055205644554D-96     1.0003482557363918D-99     9.9758470833306862D-01     1.6248578920661720D-04     6.7902625033642367D-04     1.6504510516213994D-05     9.5631452140349111D-04     9.4403532784480965D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2075     4.3792392890406119D+00     1.8574513257332354D+01     2.4224197554681463D+01     1.5716038872549096D+39     7.4917813360963974D-04     9.8495608514415966D-06     2.0585218096435058D+04     2.0497106638682733D-96     1.0003482561746219D-99     9.9758470828801097D-01     1.6248580733651667D-04     6.7902618751090884D-04     1.6504510518587077D-05     9.5631461115422649D-04     9.4403532784480983D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2076     4.3838625295798765D+00     1.8576253908278596D+01     2.4222006242277824D+01     1.5690025474041955D+39     7.4917813360963974D-04     9.8495608635315310D-06     2.0745306189156442D+04     2.0497159366678658D-96     1.0003482565950871D-99     9.9758470824238365D-01     1.6248582569589647D-04     6.7902612389142520D-04     1.6504510520990189D-05     9.5631470203920319D-04     9.4403532784480983D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2077     4.3884772012783432D+00     1.8577991179937495D+01     2.4219810636993792D+01     1.5663965778704314D+39     7.4917813360963974D-04     9.8495608754585326D-06     2.0903289559281525D+04     2.0497213405928254D-96     1.0003482569984445D-99     9.9758470819619340D-01     1.6248584428201853D-04     6.7902605948743710D-04     1.6504510523422970D-05     9.5631479404490047D-04     9.4403532784481001D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2078     4.3930833577233769D+00     1.8579725102213890D+01     2.4217610683052637D+01     1.5637857440260971D+39     7.4917813360963974D-04     9.8495608872268043D-06     2.1059227594236906D+04     2.0497268773174743D-96     1.0003482573853048D-99     9.9758470814944661D-01     1.6248586309225787D-04     6.7902599430801888D-04     1.6504510525885076D-05     9.5631488715835519D-04     9.4403532784481019D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2079     4.3971080847252901D+00     1.8581238840436888D+01     2.4215406324127144D+01     1.5611701204336123D+39     5.6127458505746252D-04     9.8495608988403908D-06     2.1213140166835922D+04     2.0497318373523660D-96     1.0003482577097275D-99     9.9758470810808113D-01     1.6248587973738873D-04     6.7902593663192005D-04     1.6504510528063769D-05     9.5631496955278176D-04     9.4403532784481019D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2080     4.4005478849867367D+00     1.8582533536930887D+01     2.4213751930777540D+01     1.5592074289068689D+39     5.6127458505735150D-04     9.8495609074420382D-06     2.1327187643702147D+04     2.0497361625442360D-96     1.0003482579789715D-99     9.9758470807234100D-01     1.6248589411899423D-04     6.7902588679965631D-04     1.6504510529946179D-05     9.5631504074173019D-04     9.4403532784481019D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2081     4.4039829887821149D+00     1.8583826397052265D+01     2.4212095008958911D+01     1.5572421150095568D+39     5.6127458505735150D-04     9.8495609159605894D-06     2.1440208238994564D+04     2.0497405648574091D-96     1.0003482582397849D-99     9.9758470803629730D-01     1.6248590862279971D-04     6.7902583654457737D-04     1.6504510531844571D-05     9.5631511253469998D-04     9.4403532784481019D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2082     4.4074134208849820D+00     1.8585117433130095D+01     2.4210435534365131D+01     1.5552742041258666D+39     5.6127458505735150D-04     9.8495609243975419D-06     2.1552214760258641D+04     2.0497450450567433D-96     1.0003482584923955D-99     9.9758470799995269D-01     1.6248592324783556D-04     6.7902578587003521D-04     1.6504510533758820D-05     9.5631518492690297D-04     9.4403532784481019D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2083     4.4108392065329429D+00     1.8586406657442228D+01     2.4208773482509209D+01     1.5533037199249131D+39     5.6127458505735150D-04     9.8495609327543593D-06     2.1663236313251221D+04     2.0497496039194595D-96     1.0003482587370291D-99     9.9758470796330929D-01     1.6248593799315615D-04     6.7902573477929877D-04     1.6504510535688796D-05     9.5631525791366946D-04     9.4403532784481036D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2084     4.4142603714205099D+00     1.8587694082215779D+01     2.4207108828721621D+01     1.5513306843604812D+39     5.6127458505735150D-04     9.8495609410324540D-06     2.1773296286090007D+04     2.0497542422361698D-96     1.0003482589739112D-99     9.9758470792636977D-01     1.6248595285784224D-04     6.7902568327554524D-04     1.6504510537634377D-05     9.5631533149046017D-04     9.4403532784481036D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2085     4.4176769416913872D+00     1.8588979719627626D+01     2.4205441548148520D+01     1.5493551176729387D+39     5.6127458505735150D-04     9.8495609492331936D-06     2.1882433281874287D+04     2.0497589608074671D-96     1.0003482592032673D-99     9.9758470788913591D-01     1.6248596784098956D-04     6.7902563136190092D-04     1.6504510539595449D-05     9.5631540565280932D-04     9.4403532784481054D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2086     4.4210889439304237D+00     1.8590263581804965D+01     2.4203771615750020D+01     1.5473770383942133D+39     5.6127458505735150D-04     9.8495609573579017D-06     2.1990667803728096D+04     2.0497637604475889D-96     1.0003482594253221D-99     9.9758470785161019D-01     1.6248598294171943D-04     6.7902557904140286D-04     1.6504510541571888D-05     9.5631548039637781D-04     9.4403532784481054D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2087     4.4244946904687587D+00     1.8591545032620437D+01     2.4202099006298318D+01     1.5453964633545067D+39     5.6070668117430582D-04     9.8495609654078624D-06     2.2098019400958950D+04     2.0497686395149266D-96     1.0003482596401929D-99     9.9758470781381376D-01     1.6248599815147994D-04     6.7902552634367454D-04     1.6504510543562577D-05     9.5631555567884696D-04     9.4403532784481072D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2088     4.4278941994902281D+00     1.8592824086807905D+01     2.4200425390860762D+01     1.5434154154099440D+39     5.6070668117430582D-04     9.8495609733762936D-06     2.2204409855882150D+04     2.0497735986812641D-96     1.0003482598481190D-99     9.9758470777574910D-01     1.6248601346920123D-04     6.7902547327241471D-04     1.6504510545567376D-05     9.5631563149493246D-04     9.4403532784481072D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2089     4.4312892318175851D+00     1.8594101405348730D+01     2.4198749052887058D+01     1.5414319052794351D+39     5.6070668117430582D-04     9.8495609812725781D-06     2.2309972109551674D+04     2.0497786412657106D-96     1.0003482600494340D-99     9.9758470773739933D-01     1.6248602890176857D-04     6.7902541980376120D-04     1.6504510547587186D-05     9.5631570787872295D-04     9.4403532784481072D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2090     4.4346798156165334D+00     1.8595377000140299D+01     2.4197069966652886D+01     1.5394459447244612D+39     5.6070668117430582D-04     9.8495609890978919D-06     2.2414728511763111D+04     2.0497837681304842D-96     1.0003482602443616D-99     9.9758470769876659D-01     1.6248604444838836D-04     6.7902536594045770D-04     1.6504510549621893D-05     9.5631578482629961D-04     9.4403532784481072D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2091     4.4380659794406724D+00     1.8596650883033071D+01     2.4195388106239072D+01     1.5374575438677863D+39     5.6070668117430582D-04     9.8495609968533717D-06     2.2518700484830000D+04     2.0497889801506419D-96     1.0003482604331257D-99     9.9758470765985229D-01     1.6248606010828647D-04     6.7902531168517947D-04     1.6504510551671400D-05     9.5631586233383973D-04     9.4403532784481090D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2092     4.4414477522186750D+00     1.8597923065831061D+01     2.4193703445529521D+01     1.5354667112134759D+39     5.6070668117430582D-04     9.8495610045399519D-06     2.2621903556998881D+04     2.0497942782153759D-96     1.0003482606159483D-99     9.9758470762065876D-01     1.6248607588071129D-04     6.7902525704052454D-04     1.6504510553735607D-05     9.5631594039763268D-04     9.4403532784481107D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2093     4.4448251632415542D+00     1.8599193560292388D+01     2.4192015958209109D+01     1.5334734536714968D+39     5.6070668117430582D-04     9.8495610121565633D-06     2.2724361808782309D+04     2.0497996632259631D-96     1.0003482607930493D-99     9.9758470758118740D-01     1.6248609176492712D-04     6.7902520200903619D-04     1.6504510555814415D-05     9.5631601901404454D-04     9.4403532784481107D-05     2.5751234178477315D-04     2.4904472089936979D-04 
 2094     4.4481982421481989D+00     1.8600462378129789D+01     2.4190325617761527D+01     1.5314777765844940D+39     5.6070668117430582D-04     9.8495610197067531D-06     2.2826095387018985D+04     2.0498051360966029D-96     1.0003482609646465D-99     9.9758470754144035D-01     1.6248610776021563D-04     6.7902514659319690D-04     1.6504510557907730D-05     9.5631609817952938D-04     9.4403532784481125D-05     2.5751234178477315D-04     2.4904472089936979D-04 
