! note: initial lines of file can contain comments
!
            52 -- model for mesa/star, with angular velocities (omega), with convection velocities (conv_vel). cgs units. lnd=ln(density), lnT=ln(temperature), lnR=ln(radius), L=luminosity, dq=fraction of total mstar in cell; remaining cols are mass fractions.

                          M/Msun      2.3280711222540468D+01
                    model_number                            2908
                        star_age      5.0480109868242461D+06
                       initial_z      2.1789999999999999D-03
                        n_shells                            2562
                        net_name   'basic2.net'
                         species                              10

                lnd                        lnT                        lnR                          L                         dq                      omega                   conv_vel                   h1                         he3                        he4                        c12                        n14                        o16                        ne20                       mg24                       ca40                       fe56     
   65    -1.7910492912421243D+01     1.2133363002911341D+01     2.6001157753739314D+01     2.6991374748578818D+39     1.2902012639111326D-11     5.9438488724463196D-06     4.3059331367029898D+06     1.7921459228237937D-01     1.1057434750488210D-08     8.1871245029743686D-01     1.6499692671566846D-05     1.2236823330373181D-03     2.5642176774425107D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   66    -1.7886750307755974D+01     1.2142172200867804D+01     2.6000778159347994D+01     2.6991372386037668D+39     1.7202683518817034D-11     5.9438488741190580D-06     4.4063498154312465D+06     1.7921459228237914D-01     1.1057434750488661D-08     8.1871245029743704D-01     1.6499692671566855D-05     1.2236823330373178D-03     2.5642176774425107D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   67    -1.7859610648303609D+01     1.2151875732834902D+01     2.6000283259971523D+01     2.6991369344906277D+39     1.7202683518817034D-11     5.9438488762546679D-06     4.5285105553064219D+06     1.7921459228237893D-01     1.1057434750489152D-08     8.1871245029743739D-01     1.6499692671566872D-05     1.2236823330373178D-03     2.5642176774425107D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   68    -1.7833409244342901D+01     1.2161235197317188D+01     2.5999800904811620D+01     2.6991366430272192D+39     1.7202683518817034D-11     5.9438488782916802D-06     4.6346199723528140D+06     1.7921459228237868D-01     1.1057434750489620D-08     8.1871245029743757D-01     1.6499692671566885D-05     1.2236823330373178D-03     2.5642176774425102D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   69    -1.7808079094115624D+01     1.2170274259394529D+01     2.5999330351786813D+01     2.6991363636480576D+39     1.7202683518816932D-11     5.9438488802432756D-06     4.7289403960109712D+06     1.7921459228237845D-01     1.1057434750490071D-08     8.1871245029743775D-01     1.6499692671566896D-05     1.2236823330373178D-03     2.5642176774425102D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   70    -1.7775762998726143D+01     1.2183355661336507D+01     2.5998870927814508D+01     2.6991360961298656D+39     3.4405367037637071D-11     5.9438488821160007D-06     4.8230997619190620D+06     1.7921459228237813D-01     1.1057434750490719D-08     8.1871245029743811D-01     1.6499692671566911D-05     1.2236823330373181D-03     2.5642176774425098D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   71    -1.7737030386258954D+01     1.2195677745215363D+01     2.5997979494509038D+01     2.6991355898839080D+39     1.7202683518818481D-11     5.9438488856934217D-06     4.9592911495870728D+06     1.7921459228237781D-01     1.1057434750491326D-08     8.1871245029743846D-01     1.6499692671566929D-05     1.2236823330373181D-03     2.5642176774425098D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   72    -1.7714647564957561D+01     1.2203629112654190D+01     2.5997549860949198D+01     2.6991353545870166D+39     1.7202683518818999D-11     5.9438488873870873D-06     5.0022771432759913D+06     1.7921459228237761D-01     1.1057434750491719D-08     8.1871245029743864D-01     1.6499692671566943D-05     1.2236823330373181D-03     2.5642176774425093D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   73    -1.7692891835839327D+01     1.2211348440926985D+01     2.5997129200791597D+01     2.6991351290141993D+39     1.7202683518817758D-11     5.9438488890360723D-06     5.0465613747832254D+06     1.7921459228237745D-01     1.1057434750492101D-08     8.1871245029743882D-01     1.6499692671566954D-05     1.2236823330373181D-03     2.5642176774425093D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   74    -1.7671726561184319D+01     1.2218848952457879D+01     2.5996717079077846D+01     2.6991349129472492D+39     1.7202683518817758D-11     5.9438488906424460D-06     5.0824329322027148D+06     1.7921459228237726D-01     1.1057434750492471D-08     8.1871245029743899D-01     1.6499692671566963D-05     1.2236823330373178D-03     2.5642176774425089D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   75    -1.7643962468647589D+01     1.2229769781731509D+01     2.5996313094131688D+01     2.6991347061190329D+39     3.4405367037633864D-11     5.9438488922086110D-06     5.1180447659426047D+06     1.7921459228237697D-01     1.1057434750493018D-08     8.1871245029743935D-01     1.6499692671566976D-05     1.2236823330373178D-03     2.5642176774425089D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   76    -1.7604662747766868D+01     1.2243595881867681D+01     2.5995525842930087D+01     2.6991343163679482D+39     3.4405367037633864D-11     5.9438488952498511D-06     5.1653486337910008D+06     1.7921459228237663D-01     1.1057434750493715D-08     8.1871245029743953D-01     1.6499692671566998D-05     1.2236823330373178D-03     2.5642176774425089D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   77    -1.7573987727350171D+01     1.2253467506306252D+01     2.5994767173185628D+01     2.6991339588532921D+39     1.7202683518816725D-11     5.9438488981789756D-06     5.1570318891780280D+06     1.7921459228237639D-01     1.1057434750494219D-08     8.1871245029743988D-01     1.6499692671567012D-05     1.2236823330373178D-03     2.5642176774425085D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   78    -1.7555756607783592D+01     1.2259878889094675D+01     2.5994398675187553D+01     2.6991337920577795D+39     1.7202683518817345D-11     5.9438488996061078D-06     5.1439732826692790D+06     1.7921459228237623D-01     1.1057434750494552D-08     8.1871245029744006D-01     1.6499692671567018D-05     1.2236823330373178D-03     2.5642176774425089D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   79    -1.7534460224924770D+01     1.2267697856459425D+01     2.5994036437618568D+01     2.6991336322965517D+39     2.5804025278223066D-11     5.9438489010144763D-06     5.1338253112437035D+06     1.7921459228237603D-01     1.1057434750494963D-08     8.1871245029744024D-01     1.6499692671567032D-05     1.2236823330373178D-03     2.5642176774425085D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   80    -1.7513797467296621D+01     1.2274507478468832D+01     2.5993503816022318D+01     2.6991334048121466D+39     1.2902012639113240D-11     5.9438489030989849D-06     5.1022261230629153D+06     1.7921459228237583D-01     1.1057434750495325D-08     8.1871245029744041D-01     1.6499692671567041D-05     1.2236823330373178D-03     2.5642176774425080D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   81    -1.7501078189689211D+01     1.2278965920530671D+01     2.5993242640662250D+01     2.6991332968059862D+39     1.2902012639113033D-11     5.9438489041269955D-06     5.0802164277865440D+06     1.7921459228237573D-01     1.1057434750495567D-08     8.1871245029744059D-01     1.6499692671567047D-05     1.2236823330373178D-03     2.5642176774425080D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   82    -1.7483457838392943D+01     1.2285535952161039D+01     2.5992984565296279D+01     2.6991331922826922D+39     2.5804025278221001D-11     5.9438489051478367D-06     5.0607170722393268D+06     1.7921459228237557D-01     1.1057434750495924D-08     8.1871245029744077D-01     1.6499692671567053D-05     1.2236823330373178D-03     2.5642176774425080D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   83    -1.7459148832055442D+01     1.2294025340493819D+01     2.5992476846823375D+01     2.6991329929121690D+39     2.5804025278221001D-11     5.9438489071730478D-06     5.0134260880475780D+06     1.7921459228237535D-01     1.1057434750496395D-08     8.1871245029744095D-01     1.6499692671567069D-05     1.2236823330373178D-03     2.5642176774425076D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   84    -1.7432681082216676D+01     1.2303616466358207D+01     2.5991980574859665D+01     2.6991328064966535D+39     3.4405367037636240D-11     5.9438489091754505D-06     4.9541716350851920D+06     1.7921459228237504D-01     1.1057434750496941D-08     8.1871245029744130D-01     1.6499692671567085D-05     1.2236823330373178D-03     2.5642176774425076D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   85    -1.7408261315618704D+01     1.2311527567746916D+01     2.5991335058191502D+01     2.6991325758133388D+39     1.7202683518818586D-11     5.9438489118290203D-06     4.8545143550422844D+06     1.7921459228237484D-01     1.1057434750497405D-08     8.1871245029744148D-01     1.6499692671567096D-05     1.2236823330373178D-03     2.5642176774425076D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   86    -1.7393415381681989D+01     1.2316692409147080D+01     2.5991019631714444D+01     2.6991324682761721D+39     1.7202683518818586D-11     5.9438489131465503D-06     4.7979473665140623D+06     1.7921459228237468D-01     1.1057434750497716D-08     8.1871245029744166D-01     1.6499692671567103D-05     1.2236823330373178D-03     2.5642176774425076D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   87    -1.7375842175251490D+01     1.2323021512940259D+01     2.5990708561259103D+01     2.6991323654088161D+39     2.5804025278221414D-11     5.9438489144621335D-06     4.7426773966262985D+06     1.7921459228237448D-01     1.1057434750498098D-08     8.1871245029744166D-01     1.6499692671567116D-05     1.2236823330373178D-03     2.5642176774425076D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   88    -1.7354534768930321D+01     1.2330410276994934D+01     2.5990249553824722D+01     2.6991322193785669D+39     2.5804025278221205D-11     5.9438489164352672D-06     4.6535385800495232D+06     1.7921459228237425D-01     1.1057434750498562D-08     8.1871245029744201D-01     1.6499692671567130D-05     1.2236823330373178D-03     2.5642176774425071D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   89    -1.7326509550235105D+01     1.2341174859587811D+01     2.5989799610139816D+01     2.6991320831551637D+39     5.1608050556445617D-11     5.9438489184087721D-06     4.5603850716354976D+06     1.7921459228237390D-01     1.1057434750499259D-08     8.1871245029744237D-01     1.6499692671567148D-05     1.2236823330373178D-03     2.5642176774425067D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   90    -1.7291379840095588D+01     1.2352556525891653D+01     2.5988922849314040D+01     2.6991318359203182D+39     3.4405367037630143D-11     5.9438489224034531D-06     4.3471525186198665D+06     1.7921459228237351D-01     1.1057434750500041D-08     8.1871245029744290D-01     1.6499692671567169D-05     1.2236823330373178D-03     2.5642176774425062D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   91    -1.7265845912995789D+01     1.2361351475485715D+01     2.5988357296855260D+01     2.6991316903053013D+39     3.4405367037631795D-11     5.9438489250928290D-06     4.1862795548450186D+06     1.7921459228237319D-01     1.1057434750500676D-08     8.1871245029744308D-01     1.6499692671567187D-05     1.2236823330373178D-03     2.5642176774425062D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   92    -1.7241083588604317D+01     1.2369865681770810D+01     2.5987805077255323D+01     2.6991315579254608D+39     3.4405367037641307D-11     5.9438489278310679D-06     4.0191375836236984D+06     1.7921459228237286D-01     1.1057434750501324D-08     8.1871245029744343D-01     1.6499692671567204D-05     1.2236823330373178D-03     2.5642176774425058D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   93    -1.7217044761826077D+01     1.2378116622403867D+01     2.5987265480992913D+01     2.6991314379831310D+39     3.4405367037641307D-11     5.9438489306289463D-06     3.8425679293164884D+06     1.7921459228237257D-01     1.1057434750501986D-08     8.1871245029744379D-01     1.6499692671567220D-05     1.2236823330373178D-03     2.5642176774425058D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   94    -1.7193728161540125D+01     1.2386101829933213D+01     2.5986737857363961D+01     2.6991313296150520D+39     3.4246816959127950D-11     5.9438489335014841D-06     3.6569086247129902D+06     1.7921459228237219D-01     1.1057434750502668D-08     8.1871245029744397D-01     1.6499692671567238D-05     1.2236823330373178D-03     2.5642176774425053D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   95    -1.7171113852052329D+01     1.2393837779712866D+01     2.5986223967003727D+01     2.6991312324681571D+39     3.4246816959128776D-11     5.9438489364522872D-06     3.4636630498346785D+06     1.7921459228237186D-01     1.1057434750503369D-08     8.1871245029744432D-01     1.6499692671567263D-05     1.2236823330373178D-03     2.5642176774425053D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
   96    -1.7149101562127784D+01     1.2401356090738424D+01     2.5985720800460212D+01     2.6991311453272315D+39     3.4246816959115955D-11     5.9438489395146714D-06     3.2626846688687884D+06     1.7921459228237150D-01     1.1057434750504102D-08     8.1871245029744486D-01     1.6499692671567278D-05     1.2236823330373176D-03     2.5642176774425045D-05     2.0616156487931598D-04     9.4403532751410956D-05     2.5751234175968940D-04     2.4904472087510964D-04 
